MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol]
mof_unit_pretest_1088,1758.7781440000001,737.34154000000001,2857.4000000000001,0.37935000000000002,0.54490000000000005,NH2-NHMe,3,4,26,pcu,11.4526447,5.0453039999999998
mof_unit_pretest_1089,5273.4322920000004,2504.18896,2346.2399999999998,0.28200999999999998,0.35759999999999997,Et,12,22,22,bcu,11.908050129999999,5.6683269999999997
mof_unit_pretest_1090,4405.2334879999999,2454.7619800000002,1921.0699999999999,0.33448,0.36149999999999999,Cl-OMe,1,4,14,pcu,10.96034384,5.3210569999999997
mof_unit_pretest_1091,1942.592083,1530.876,0,0.083929999999999894,0.064100000000000004,CN-H,4,1,9,acs,56.571987419999999,7.4904960000000003
mof_unit_pretest_1092,1116.6462590000001,755.22764000000006,974.65999999999997,0.16708000000000001,0.14879999999999999,NO2,3,14,24,pcu,35.323871920000002,6.6409900000000004
mof_unit_pretest_1093,3910.91887,4171.7380000000003,123.81,0.087139999999999995,0.049200000000000001,CN-Br,4,1,11,acs,82.127820920000005,9.4551060000000007
mof_unit_pretest_1094,2262.061224,895.90003999999999,3275.0300000000002,0.37191000000000002,0.5655,Et,2,2,9,pcu,8.993578458,4.7460180000000003
mof_unit_pretest_1095,1644.67957,800.71967999999993,2282.5700000000002,0.27947,0.34570000000000001,CN-OPr,2,4,23,pcu,11.407345299999999,5.5377320000000001
mof_unit_pretest_1096,2583.2432680000002,1808.5314599999999,0,0.10605000000000001,0.091200000000000003,OH-Cl,12,9,22,bcu,52.967047000000001,8.5522039999999997
mof_unit_pretest_1097,2024.738801,1611.2881199999999,1069.97,0.22046999999999989,0.1668,Cl-SO3H,3,1,27,pcu,32.432821629999999,7.4626659999999996
mof_unit_pretest_1098,1819.9021339999999,1105.5986399999999,504.72000000000003,0.1552599999999999,0.15390000000000001,CN-Ph,3,10,29,pcu,63.266796220000003,8.0726270000000007
mof_unit_pretest_1099,1176.5074259999999,879.468976,760.79999999999995,0.16012999999999999,0.129,HCO-F,2,11,14,pcu,40.66651796,6.5729660000000001
mof_unit_pretest_1100,3149.9036080000001,1209.7547999999999,3115.5,0.42157,0.66100000000000003,NH2-OMe,3,7,14,pcu,10.24609613,5.0343230000000005
mof_unit_pretest_1101,1651.0440619999999,1220.4396800000002,579.88,0.157,0.12790000000000001,OH,4,1,5,acs,37.127310369999996,6.4178739999999994
mof_unit_pretest_1102,2026.9152730000001,892.85634000000005,2878.23,0.32943,0.45040000000000002,CN,2,18,22,pcu,12.95257134,4.8360219999999998
mof_unit_pretest_1103,2046.85419,1649.498576,403.61000000000001,0.08813,0.0659,OMe-Ph,10,49,51,etb,18.371121290000001,6.8764279999999998
mof_unit_pretest_1104,2410.063576,2326.9179159999999,232.38,0.058879999999999898,0.036700000000000003,NH2-HCO,10,49,57,etb,63.726837379999999,7.9829530000000002
mof_unit_pretest_1105,1367.151525,1172.2892199999999,625.04999999999995,0.14599999999999999,0.10249999999999999,Et-Br,2,4,13,pcu,26.41305848,6.7753229999999993
mof_unit_pretest_1106,1426.0328460000001,1396.42272,0,0,0,CN-COOH,9,5,2,sra,13.77551227,9.2396569999999993
mof_unit_pretest_1107,1115.4923690000001,689.53002000000004,1440.3599999999999,0.2117,0.20619999999999999,OH-COOH,2,4,4,pcu,18.37904146,5.6722619999999999
mof_unit_pretest_1108,1953.265562,1274.5451399999999,1051.03,0.20025000000000001,0.18479999999999999,SO3H-OMe,9,1,13,sra,22.704998270000001,5.7801640000000001
mof_unit_pretest_1109,3011.5356569999999,1003.90868,4311.2399999999998,0.47772999999999999,0.86299999999999999,H-COOH,2,18,23,pcu,6.237381965,5.4774960000000004
mof_unit_pretest_1110,2103.5877260000002,1935.04988,0,0.067330000000000001,0.0441,NH2-NO2,4,4,4,acs,128.30383810000001,8.3238430000000001
mof_unit_pretest_1111,1889.697821,1283.08572,0,0.14207,0.126,Cl,9,11,16,sra,79.442438109999998,7.4475929999999986
mof_unit_pretest_1112,890.18077300000004,661.38919999999996,0,0.12767000000000001,0.10349999999999999,COOH,2,1,10,pcu,39.62205007,6.8914470000000003
mof_unit_pretest_1113,4107.489963,1430.4264460000002,3236.6500000000001,0.37090000000000001,0.64139999999999997,Pr-F,3,7,18,pcu,9.3534368820000005,5.024006
mof_unit_pretest_1114,1128.4140460000001,592.50425999999993,2124.4099999999999,0.28494000000000003,0.32679999999999998,NHMe,2,4,11,pcu,9.9825716270000004,5.3830819999999999
mof_unit_pretest_1115,2001.319714,831.73372000000006,2735.7800000000002,0.39055000000000001,0.56589999999999996,OEt,2,4,27,pcu,12.02728982,5.4112070000000001
mof_unit_pretest_1116,2425.962156,1207.5453399999999,2088.8699999999999,0.28427999999999998,0.34389999999999998,OMe-COOH,3,13,23,pcu,13.42918523,5.7071300000000003
mof_unit_pretest_1117,1146.4459939999999,1073.5695000000001,0,0.1079,0.069400000000000003,Cl-OH,2,4,22,pcu,34.244457310000001,6.8667289999999994
mof_unit_pretest_1118,2941.8070729999999,1273.83808,2788.46,0.30109999999999998,0.41880000000000001,CN-Et,3,12,29,pcu,13.34356155,5.452585
mof_unit_pretest_1119,1218.527333,699.16452000000004,2362.8800000000001,0.28860000000000002,0.3029,SO3H,3,5,8,pcu,17.789270779999999,5.4640190000000004
mof_unit_pretest_1120,2072.0692979999999,1031.52872,2521.8699999999999,0.33393,0.40389999999999998,H-OH,12,1,10,bcu,12.89414062,5.3611580000000005
mof_unit_pretest_1121,1644.887242,1232.46218,675.86000000000001,0.14029,0.1128,Me-COOH,9,1,22,sra,39.425548669999998,7.0137100000000006
mof_unit_pretest_1122,3154.641971,1673.0877599999999,1685.29,0.19963,0.22670000000000001,Ph,9,18,20,sra,35.281318100000007,6.5560340000000004
mof_unit_pretest_1123,3917.8186390000001,1364.2283600000001,4287.1700000000001,0.43748999999999999,0.75660000000000005,Me-OH,2,16,29,pcu,10.361301709999999,4.8422160000000005
mof_unit_pretest_1124,2408.0308399999999,2215.03856,0,0.1084099999999999,0.070999999999999994,SO3H,3,12,12,pcu,93.915350110000006,8.976153
mof_unit_pretest_1125,1639.1389349999999,1535.27604,606.07000000000005,0.13364000000000001,0.085900000000000004,Br-SO3H,3,13,15,pcu,69.812735380000007,8.3648139999999991
mof_unit_pretest_1126,1776.4315220000001,875.25204000000008,2430.3400000000001,0.36667,0.44819999999999999,NO2,3,4,8,pcu,12.74563376,5.3458870000000003
mof_unit_pretest_1127,1105.9694260000001,754.56028000000003,883.58000000000004,0.16275000000000001,0.14369999999999999,OH-NO2,2,14,24,pcu,28.709395019999999,6.0605260000000003
mof_unit_pretest_1128,3692.4526500000002,1711.44586,2019.8900000000001,0.26576,0.3453,OPr-CN,3,7,16,pcu,10.822814299999999,5.4443650000000003
mof_unit_pretest_1129,2062.9371160000001,1178.50884,1513.79,0.22906999999999991,0.24149999999999999,CN-Ph,9,11,13,sra,16.261082349999999,5.9113720000000001
mof_unit_pretest_1130,1718.033964,1057.76784,680.5,0.1191,0.11650000000000001,NH2-Ph,3,12,23,pcu,34.666472890000001,7.0455990000000002
mof_unit_pretest_1131,1691.5158149999995,887.42991999999992,1491.5799999999999,0.215,0.24679999999999999,Et,3,5,28,pcu,33.753776819999999,6.9339380000000004
mof_unit_pretest_1132,1342.5343419999999,669.22122000000002,2305.4899999999998,0.32305,0.39029999999999998,HCO,3,4,13,pcu,11.262054320000001,5.3725580000000006
mof_unit_pretest_1133,1111.034316,783.72892000000002,0,0.075879999999999906,0.064799999999999996,OEt,2,4,9,pcu,37.34411996,7.8638740000000009
mof_unit_pretest_1134,3967.903875,3438.1906399999998,0,0.07263,0.050500000000000003,SO3H,4,4,15,acs,72.893155539999995,8.7732109999999999
mof_unit_pretest_1135,2915.5213800000001,1215.5737200000001,3324.7800000000002,0.39789000000000002,0.57469999999999999,OH-H,3,4,29,pcu,13.39870011,5.1501449999999993
mof_unit_pretest_1136,2252.591445,1119.6464800000001,2590.8499999999999,0.34855000000000003,0.42230000000000001,NO2,2,13,17,pcu,17.744196120000002,5.5106859999999998
mof_unit_pretest_1137,4915.4061060000004,2405.9784399999999,1783.1300000000001,0.23128000000000001,0.28449999999999998,OPr-NH2,4,7,25,acs,21.27896505,5.7717929999999997
mof_unit_pretest_1138,2378.3742099999999,1378.3966800000001,1286.77,0.22639999999999999,0.23530000000000001,OPr-Cl,9,11,17,sra,18.342324250000001,5.7831619999999999
mof_unit_pretest_1139,1609.894796,2155.4764800000003,0,0,0,OH-I,9,5,16,sra,26.604541659999999,8.7360279999999992
mof_unit_pretest_1140,2011.396585,895.37724000000003,2598.77,0.39045000000000002,0.5282,CN,3,14,27,pcu,16.000146269999998,5.7877960000000002
mof_unit_pretest_1141,1622.245019,1298.6063800000002,0,0.050639999999999998,0.038100000000000002,H-OMe,9,4,24,sra,20.16367644,7.2692079999999999
mof_unit_pretest_1142,2294.7303619999998,1023.70372,2324.6700000000001,0.34354000000000001,0.4637,OMe-Et,3,2,15,pcu,8.7793648989999991,6.0064270000000004
mof_unit_pretest_1143,10324.066762,3745.2259199999999,3484.8200000000002,0.40637000000000001,0.67459999999999998,OH-Et,12,2,18,bcu,11.5198812,5.2653699999999999
mof_unit_pretest_1144,2210.4435210000001,1578.92184,0,0.093539999999999998,0.078899999999999998,Me-NHMe,3,4,4,pcu,93.626922620000002,9.1283110000000001
mof_unit_pretest_1145,1602.805818,731.73894000000007,2622.0100000000002,0.31143999999999999,0.4108,OPr,2,22,25,pcu,15.6628668,5.8180300000000003
mof_unit_pretest_1146,925.66573400000004,621.13535999999999,855.25999999999999,0.15168000000000001,0.1361,OH,3,10,18,pcu,41.805131690000003,7.0507780000000002
mof_unit_pretest_1147,2793.8589189999998,1532.6932200000001,1835.26,0.2423199999999999,0.26600000000000001,HCO,9,10,28,sra,34.643686350000003,6.5620460000000005
mof_unit_pretest_1148,1051.5383359999998,759.23284000000001,285.01999999999998,0.10242999999999999,0.085400000000000004,CN-NH2,3,10,23,pcu,36.74820837,6.9033660000000001
mof_unit_pretest_1149,1617.7352069999999,1088.3815999999999,1159.75,0.21623000000000001,0.19350000000000001,SO3H,9,4,12,sra,20.11765969,5.8868480000000005
mof_unit_pretest_1150,727.79462899999999,589.09680000000003,0,0.11157,0.083000000000000004,CN,3,10,15,pcu,41.107491289999999,8.2328050000000008
mof_unit_pretest_1151,2369.0069480000002,1596.9825599999999,861.78999999999996,0.14404,0.12870000000000001,OH-Me,9,17,22,sra,35.240230100000005,6.7094809999999994
mof_unit_pretest_1152,4350.5970979999993,2464.9753600000004,1316.5999999999999,0.20058999999999999,0.2132,Et,1,9,15,pcu,23.35914928,5.6838739999999994
mof_unit_pretest_1153,2601.339641,1001.78586,3031.5900000000001,0.36753999999999998,0.57479999999999998,Pr-H,3,2,16,pcu,12.65400187,5.6035599999999999
mof_unit_pretest_1154,6054.5214109999997,3014.8592400000002,1389.1199999999999,0.19989000000000001,0.2417,OPr-H,4,3,7,acs,24.524080869999999,7.2116179999999996
mof_unit_pretest_1155,1092.4340870000001,717.41600000000005,1631.3199999999999,0.2347699999999999,0.21529999999999999,NO2-H,2,10,26,pcu,18.70499096,5.7673769999999998
mof_unit_pretest_1156,3426.7417110000001,1396.7539999999999,2906.8499999999999,0.40162999999999999,0.59340000000000004,OH,9,17,23,sra,12.34605359,5.0710040000000003
mof_unit_pretest_1157,1514.502581,1305.05268,0,0.15503,0.10829999999999999,Et-I,3,1,18,pcu,32.921553809999999,7.3659419999999987
mof_unit_pretest_1158,3009.2936239999999,930.90431999999998,4405.54,0.50229999999999997,0.97789999999999999,NH2,2,18,23,pcu,8.9471376920000001,4.8054399999999999
mof_unit_pretest_1159,1699.6467690000002,751.36811999999998,2726.9099999999999,0.34321999999999991,0.46750000000000003,NHMe,3,24,26,pcu,10.682491539999999,5.2358630000000002
mof_unit_pretest_1160,5073.2259860000004,2580.5169799999999,1616.7,0.26371,0.31219999999999998,OPr,3,9,9,nbo,19.35945195,6.2312810000000001
mof_unit_pretest_1161,3346.0029079999999,1221.9256399999999,3306.5799999999999,0.42110999999999998,0.69440000000000002,Ph-H,3,2,25,pcu,9.0967763450000003,5.3625489999999996
mof_unit_pretest_1162,2077.838913,2104.0391600000003,0,0,0,Cl-OMe,4,12,15,acs,18.75322418,9.3831699999999998
mof_unit_pretest_1163,1504.1872490000001,1003.84276,1151.51,0.2020799999999999,0.18240000000000001,OEt-SO3H,2,14,20,pcu,23.095884380000001,6.3649459999999998
mof_unit_pretest_1164,3897.782177000001,3645.1662500000002,355.14999999999998,0.092280000000000001,0.059400000000000001,OH-F,4,1,14,acs,71.100951350000003,7.2637169999999998
mof_unit_pretest_1165,1935.5194449999999,1496.8564799999999,0,0.096589999999999995,0.075200000000000003,OH,4,1,9,acs,86.490165000000005,7.6908979999999998
mof_unit_pretest_1166,2032.90462,943.41696000000002,2417.0700000000002,0.36862,0.4783,NHMe-NO2,3,14,27,pcu,10.85504328,5.3728490000000004
mof_unit_pretest_1167,1631.2823989999999,1047.5858460000002,1504.99,0.22675000000000001,0.21260000000000001,F-HCO,2,16,19,pcu,20.770584620000001,6.0102789999999997
mof_unit_pretest_1168,1330.6343999999999,665.59627999999998,2274.6700000000001,0.30248999999999998,0.36420000000000002,H-Et,2,4,13,pcu,19.17086527,5.3636010000000001
mof_unit_pretest_1169,1107.795081,607.47253999999998,1946.6300000000001,0.28204000000000001,0.30969999999999998,COOH,2,4,12,pcu,15.72325421,5.236675
mof_unit_pretest_1170,897.66293900000005,717.41600000000005,0,0.12948999999999999,0.097600000000000006,NO2,2,4,10,pcu,40.825284889999999,7.2046990000000006
mof_unit_pretest_1171,3901.2115589999999,2969.7715199999998,0,0.073899999999999993,0.058500000000000003,H-OEt,4,11,15,acs,69.383443420000006,7.3552039999999996
mof_unit_pretest_1172,5735.3261950000006,3927.2478719999999,956.04999999999995,0.23558000000000001,0.2072,NO2,10,56,56,etb,14.12656475,5.8034930000000005
mof_unit_pretest_1173,1975.9471120000001,1836.12862,0,0.02068,0.0134,H-CN,4,14,22,acs,44.463594839999999,7.8810839999999986
mof_unit_pretest_1174,3047.5804739999999,2205.7564000000002,0,0,0,Ph-OMe,9,13,25,sra,15.548280760000001,10.517676
mof_unit_pretest_1175,5524.4948219999997,2974.2969199999998,1249.5899999999999,0.21379000000000001,0.23910000000000001,Pr-NO2,4,7,7,acs,36.799784690000003,6.8576199999999998
mof_unit_pretest_1176,2267.2749789999998,1087.7621200000001,2687.6999999999998,0.33011000000000001,0.41439999999999999,H-OH,2,16,23,pcu,19.774422749999999,5.5128660000000007
mof_unit_pretest_1177,2070.0724760000003,1560.6078,0,0.11,0.087900000000000006,COOH-SO3H,9,11,13,sra,45.951179340000003,7.3228320000000009
mof_unit_pretest_1178,2557.6745729999998,1427.9501729999999,0,0.23508000000000001,0.25359999999999999,OH-F,12,9,12,bcu,20.829609749999999,5.6793839999999998
mof_unit_pretest_1179,4193.320839,2011.814216,1933.1800000000001,0.39039000000000001,0.48999999999999999,Et-SO3H,10,43,54,etb,17.7529553,6.2591510000000001
mof_unit_pretest_1180,1747.1236120000001,901.53931999999998,1782.24,0.23458999999999999,0.27379999999999999,OPr-OEt,3,14,26,pcu,20.48678147,5.7737259999999999
mof_unit_pretest_1181,1655.0362580000001,1531.251,0,0.12634000000000001,0.082199999999999995,COOH-Br,4,5,24,acs,30.82256327,7.5795039999999991
mof_unit_pretest_1182,2903.072447,1140.14624,2831.4299999999998,0.38175999999999999,0.58540000000000003,OPr,2,13,27,pcu,13.78811043,5.0163150000000005
mof_unit_pretest_1183,5098.563365,2499.6141859999998,2357.71,0.31235999999999992,0.38369999999999999,Et-F,12,4,11,bcu,15.47077013,5.1868280000000002
mof_unit_pretest_1184,1003.603761,659.42935999999997,0,0.14757000000000001,0.1353,H-CN,2,10,25,pcu,21.42388644,5.8867650000000005
mof_unit_pretest_1185,704.70563600000003,585.11491999999998,0,0.060029999999999903,0.043499999999999997,NH2,3,10,24,pcu,16.71680542,7.3875229999999998
mof_unit_pretest_1186,1130.709615,753.26010999999994,909.79999999999995,0.16066,0.1452,OEt-F,3,4,11,pcu,34.523605940000003,6.5087580000000003
mof_unit_pretest_1187,1683.1251989999998,1496.3644400000001,0,0.10170999999999999,0.068900000000000003,Br-COOH,4,4,5,acs,46.868682399999997,7.0874430000000004
mof_unit_pretest_1188,1588.732088,961.86080600000003,0,0.11433,0.1137,OEt-F,2,24,25,pcu,29.659950340000002,8.1711770000000001
mof_unit_pretest_1189,3277.228928,1536.53756,1995.7,0.25700000000000001,0.3301,Ph-OPr,2,16,28,pcu,19.62013601,5.6386629999999993
mof_unit_pretest_1190,7116.5564549999999,2147.5309600000001,3699.0100000000002,0.51859,1.0348999999999999,Me,3,18,18,pcu,9.1459219340000004,5.1247099999999994
mof_unit_pretest_1191,1234.736901,867.76076,590.04999999999995,0.10439,0.089499999999999996,HCO,2,9,19,pcu,38.336840180000003,7.9906729999999992
mof_unit_pretest_1192,2054.538603,1047.2980399999999,2342.1199999999999,0.34744000000000003,0.41049999999999998,COOH-NO2,3,1,3,pcu,15.258426500000001,5.5878230000000002
mof_unit_pretest_1193,2259.7717030000003,1667.8563800000002,268.50999999999999,0.094820000000000002,0.077399999999999997,NO2-Me,9,2,17,sra,55.30330738,8.261766999999999
mof_unit_pretest_1194,897.35957899999994,587.09432300000003,1346.8,0.20584,0.1895,HCO-F,3,4,10,pcu,29.042184880000001,6.2033759999999996
mof_unit_pretest_1195,1345.351255,960.54849999999999,722.71000000000004,0.13439999999999999,0.1134,NHMe-Cl,2,14,16,pcu,70.022473559999995,7.338298
mof_unit_pretest_1196,898.78529399999991,582.42331999999999,1361.5799999999999,0.21073,0.1958,NO2,2,4,10,pcu,30.987069770000002,6.1031120000000003
mof_unit_pretest_1197,1281.065769,651.21100000000001,2443.2800000000002,0.30632999999999999,0.3629,Me,3,10,27,pcu,18.601149880000001,5.708494
mof_unit_pretest_1198,1683.9746660000001,1542.4537519999999,0,0.099570000000000006,0.065500000000000003,F-OH,4,4,5,acs,63.236854659999999,8.5356089999999991
mof_unit_pretest_1199,1481.8136460000001,821.20135999999991,1843.5899999999999,0.29361999999999999,0.31909999999999999,NO2,3,12,18,pcu,14.321580819999999,5.2853199999999996
mof_unit_pretest_1200,3855.856855,1723.59232,2738.6999999999998,0.34622999999999998,0.46639999999999998,OEt,2,13,13,pcu,12.025693,5.3439940000000004
mof_unit_pretest_1201,3863.6844129999999,2004.12392,1617.5,0.23119999999999999,0.26840000000000003,Me-OEt,2,13,13,pcu,26.273407949999999,6.2701919999999998
mof_unit_pretest_1202,7151.6791239999993,3044.0334400000002,2831.8400000000001,0.37696999999999992,0.53339999999999999,OEt-NO2,3,18,18,pcu,17.37076944,5.028302
mof_unit_pretest_1203,4378.3949409999996,2113.1070399999999,2447.75,0.35811999999999999,0.44690000000000002,OH-SO3H,9,18,27,sra,26.14088053,6.538443
mof_unit_pretest_1204,2226.8294980000001,1251.88852,1603.5699999999999,0.23400000000000001,0.25069999999999998,COOH-NH2,2,16,25,pcu,20.660578340000001,6.1721180000000002
mof_unit_pretest_1205,2060.2019460000001,1368.4653599999999,0,0.1191599999999999,0.108,CN,9,16,19,sra,57.731125839999997,7.902037
mof_unit_pretest_1206,1547.450278,1737.1103499999999,0,0.11903,0.063899999999999998,I-OEt,2,16,22,pcu,35.696706939999999,7.1346630000000006
mof_unit_pretest_1207,5189.446782,2314.3008399999999,2087.2800000000002,0.35787999999999998,0.48330000000000001,NHMe-Me,2,15,22,nbo,12.80179051,5.2841230000000001
mof_unit_pretest_1208,2003.09744,1574.97668,524.75,0.11409999999999999,0.087400000000000005,NH2,4,4,4,acs,69.555637239999996,9.2051280000000002
mof_unit_pretest_1209,2498.7813249999999,1026.5038,3426.3400000000001,0.36874000000000001,0.54049999999999998,CN-Me,3,11,28,pcu,10.00759006,4.6283989999999999
mof_unit_pretest_1210,2030.640308,1016.00396,1805.53,0.23885999999999999,0.28749999999999998,OH-OPr,2,18,22,pcu,17.350608170000001,5.9187880000000002
mof_unit_pretest_1211,2034.07834,849.42016000000001,3105.25,0.32306999999999991,0.46589999999999998,OH-OPr,3,6,10,pcu,14.379648319999999,5.6655930000000003
mof_unit_pretest_1212,1525.0469369999998,911.10752000000002,1613.8399999999999,0.28321000000000002,0.28549999999999998,Cl-OH,3,4,18,pcu,20.976510999999999,5.9603339999999996
mof_unit_pretest_1213,1667.9029929999999,759.66291999999999,2480.5700000000002,0.33046999999999999,0.437,Me-OH,2,1,6,pcu,10.90656381,5.530532
mof_unit_pretest_1214,5355.4854670000004,4191.1679199999999,0,0.074490000000000001,0.057299999999999997,Cl-OPr,12,22,22,bcu,30.033631190000001,7.2015029999999998
