,MOFname,volume [A^3],weight [u],surface_area [m^2/g],void_fraction,void_volume [cm^3/g],functional_groups,metal_linker,organic_linker1,organic_linker2,topology,CO2/N2_selectivity,heat_adsorption_CO2_P0.15bar_T298K [kcal/mol],CO2_working_capacity [mL/g]
1115,mof_unit_pretest_1116,2425.962156,1207.5453400000001,2088.87,0.28428000000000003,0.3439,OMe-COOH,3,13,23,pcu,13.42918523,5.70713,94.16764
1116,mof_unit_pretest_1117,1146.445994,1073.5695,0.0,0.1079,0.0694,Cl-OH,2,4,22,pcu,34.24445731,6.8667289999999985,91.71713
1117,mof_unit_pretest_1118,2941.807073,1273.83808,2788.46,0.3011,0.4188,CN-Et,3,12,29,pcu,13.34356155,5.452585,79.11784
1118,mof_unit_pretest_1119,1218.527333,699.16452,2362.88,0.2886,0.3029,SO3H,3,5,8,pcu,17.78927078,5.464019,80.29562
1119,mof_unit_pretest_1120,2072.069298,1031.52872,2521.87,0.33393,0.4039,H-OH,12,1,10,bcu,12.89414062,5.3611580000000005,55.127922
1120,mof_unit_pretest_1121,1644.887242,1232.46218,675.86,0.14029,0.1128,Me-COOH,9,1,22,sra,39.42554867,7.0137100000000006,150.38808
1121,mof_unit_pretest_1122,3154.641971,1673.08776,1685.29,0.19963,0.2267,Ph,9,18,20,sra,35.28131810000001,6.5560339999999995,117.86078
1122,mof_unit_pretest_1123,3917.818639,1364.22836,4287.17,0.43749,0.7566,Me-OH,2,16,29,pcu,10.36130171,4.8422160000000005,55.63084
1123,mof_unit_pretest_1124,2408.03084,2215.03856,0.0,0.1084099999999999,0.071,SO3H,3,12,12,pcu,93.91535011,8.976153,176.97592
1124,mof_unit_pretest_1125,1639.138935,1535.27604,606.07,0.13364,0.0859,Br-SO3H,3,13,15,pcu,69.81273538,8.364813999999999,153.06459
1125,mof_unit_pretest_1126,1776.4315219999999,875.2520400000002,2430.34,0.36667,0.4482,NO2,3,4,8,pcu,12.74563376,5.345887,72.150986
1126,mof_unit_pretest_1127,1105.9694259999999,754.56028,883.58,0.16275,0.1437,OH-NO2,2,14,24,pcu,28.70939502,6.060526,141.12387
1127,mof_unit_pretest_1128,3692.45265,1711.44586,2019.89,0.26576,0.3453,OPr-CN,3,7,16,pcu,10.822814300000001,5.444365,86.71496
1128,mof_unit_pretest_1129,2062.937116,1178.50884,1513.79,0.2290699999999999,0.2415,CN-Ph,9,11,13,sra,16.26108235,5.911372,89.615005
1129,mof_unit_pretest_1130,1718.033964,1057.76784,680.5,0.1191,0.1165,NH2-Ph,3,12,23,pcu,34.66647289,7.045599,170.91632
1130,mof_unit_pretest_1131,1691.5158149999993,887.4299199999998,1491.58,0.215,0.2468,Et,3,5,28,pcu,33.75377682,6.933938,181.69713
1131,mof_unit_pretest_1132,1342.534342,669.22122,2305.49,0.32305,0.3903,HCO,3,4,13,pcu,11.26205432,5.3725580000000015,75.281715
1132,mof_unit_pretest_1133,1111.034316,783.72892,0.0,0.0758799999999999,0.0648,OEt,2,4,9,pcu,37.34411996,7.863874000000001,143.72691
1133,mof_unit_pretest_1134,3967.903875,3438.19064,0.0,0.07263,0.0505,SO3H,4,4,15,acs,72.89315554,8.773211,231.09937
1134,mof_unit_pretest_1135,2915.52138,1215.5737199999999,3324.78,0.39789,0.5747,OH-H,3,4,29,pcu,13.39870011,5.150144999999998,62.628273
1135,mof_unit_pretest_1136,2252.591445,1119.64648,2590.85,0.34855,0.4223,NO2,2,13,17,pcu,17.74419612,5.510686,79.24865
1136,mof_unit_pretest_1137,4915.406106,2405.97844,1783.13,0.23128,0.2845,OPr-NH2,4,7,25,acs,21.27896505,5.771793,100.93428
1137,mof_unit_pretest_1138,2378.37421,1378.39668,1286.77,0.2264,0.2353,OPr-Cl,9,11,17,sra,18.34232425,5.783162,90.78461
1138,mof_unit_pretest_1139,1609.894796,2155.4764800000007,0.0,0.0,0.0,OH-I,9,5,16,sra,26.60454166,8.736028,157.51752
1139,mof_unit_pretest_1140,2011.3965850000002,895.37724,2598.77,0.39045,0.5282,CN,3,14,27,pcu,16.00014627,5.787796,82.307434
1140,mof_unit_pretest_1141,1622.245019,1298.6063800000004,0.0,0.05064,0.0381,H-OMe,9,4,24,sra,20.16367644,7.269208,128.98111
1141,mof_unit_pretest_1142,2294.7303620000002,1023.70372,2324.67,0.34354,0.4637,OMe-Et,3,2,15,pcu,8.779364898999999,6.0064269999999995,96.69971
1142,mof_unit_pretest_1143,10324.066762,3745.2259200000003,3484.82,0.40637,0.6746,OH-Et,12,2,18,bcu,11.519881199999999,5.26537,116.24159
1143,mof_unit_pretest_1144,2210.443521,1578.92184,0.0,0.09354,0.0789,Me-NHMe,3,4,4,pcu,93.62692262,9.128311,203.42513
1144,mof_unit_pretest_1145,1602.805818,731.7389400000002,2622.01,0.31144,0.4108,OPr,2,22,25,pcu,15.6628668,5.81803,92.009995
1145,mof_unit_pretest_1146,925.6657339999999,621.13536,855.26,0.15168,0.1361,OH,3,10,18,pcu,41.80513169,7.050778,184.40384
1146,mof_unit_pretest_1147,2793.8589190000002,1532.6932199999999,1835.26,0.2423199999999999,0.266,HCO,9,10,28,sra,34.64368635,6.5620460000000005,107.02196
1147,mof_unit_pretest_1148,1051.5383359999996,759.23284,285.02,0.10243,0.0854,CN-NH2,3,10,23,pcu,36.74820837,6.903366,135.82648
1148,mof_unit_pretest_1149,1617.735207,1088.3816,1159.75,0.21623,0.1935,SO3H,9,4,12,sra,20.11765969,5.8868480000000005,86.69522
1149,mof_unit_pretest_1150,727.794629,589.0968,0.0,0.11157,0.083,CN,3,10,15,pcu,41.10749129,8.232805,118.64601
1150,mof_unit_pretest_1151,2369.006948,1596.98256,861.79,0.14404,0.1287,OH-Me,9,17,22,sra,35.24023010000001,6.7094809999999985,157.6177
1151,mof_unit_pretest_1152,4350.597097999998,2464.975360000001,1316.6,0.20059000000000002,0.2132,Et,1,9,15,pcu,23.35914928,5.6838739999999985,99.455505
1152,mof_unit_pretest_1153,2601.339641,1001.78586,3031.59,0.36754000000000003,0.5748,Pr-H,3,2,16,pcu,12.65400187,5.60356,72.89721
1153,mof_unit_pretest_1154,6054.521411,3014.8592399999998,1389.12,0.19989,0.2417,OPr-H,4,3,7,acs,24.52408087,7.211618,170.5277
1154,mof_unit_pretest_1155,1092.4340869999999,717.416,1631.32,0.2347699999999999,0.2153,NO2-H,2,10,26,pcu,18.70499096,5.767377,102.28234
1155,mof_unit_pretest_1156,3426.741711,1396.754,2906.85,0.40163000000000004,0.5934,OH,9,17,23,sra,12.34605359,5.071004,58.762085
1156,mof_unit_pretest_1157,1514.502581,1305.05268,0.0,0.15503,0.1083,Et-I,3,1,18,pcu,32.92155381,7.365941999999999,124.08762
1157,mof_unit_pretest_1158,3009.293624,930.9043199999999,4405.54,0.5023,0.9779,NH2,2,18,23,pcu,8.947137692,4.80544,44.85758
1158,mof_unit_pretest_1159,1699.6467690000004,751.36812,2726.91,0.3432199999999999,0.4675,NHMe,3,24,26,pcu,10.68249154,5.235863,67.679184
1159,mof_unit_pretest_1160,5073.225986,2580.51698,1616.7,0.26371,0.3122,OPr,3,9,9,nbo,19.35945195,6.231281,116.81299
1160,mof_unit_pretest_1161,3346.002908,1221.92564,3306.58,0.42111000000000004,0.6944,Ph-H,3,2,25,pcu,9.096776345,5.362549,63.41559
1161,mof_unit_pretest_1162,2077.838913,2104.0391600000007,0.0,0.0,0.0,Cl-OMe,4,12,15,acs,18.75322418,9.38317,156.85349
1162,mof_unit_pretest_1163,1504.187249,1003.84276,1151.51,0.2020799999999999,0.1824,OEt-SO3H,2,14,20,pcu,23.09588438,6.364946,143.41228
1163,mof_unit_pretest_1164,3897.7821770000014,3645.16625,355.15,0.09228,0.0594,OH-F,4,1,14,acs,71.10095135,7.263717,168.50787
1164,mof_unit_pretest_1165,1935.519445,1496.8564800000001,0.0,0.09659,0.0752,OH,4,1,9,acs,86.490165,7.690898,164.69687
1165,mof_unit_pretest_1166,2032.90462,943.41696,2417.07,0.36862,0.4783,NHMe-NO2,3,14,27,pcu,10.85504328,5.3728489999999995,74.630875
1166,mof_unit_pretest_1167,1631.282399,1047.5858460000004,1504.99,0.22675,0.2126,F-HCO,2,16,19,pcu,20.77058462,6.010279,117.77754
1167,mof_unit_pretest_1168,1330.6344,665.59628,2274.67,0.30249000000000004,0.3642,H-Et,2,4,13,pcu,19.17086527,5.363601,81.34762
1168,mof_unit_pretest_1169,1107.795081,607.47254,1946.63,0.28204,0.3097,COOH,2,4,12,pcu,15.72325421,5.236675,80.255875
1169,mof_unit_pretest_1170,897.662939,717.416,0.0,0.12949000000000002,0.0976,NO2,2,4,10,pcu,40.82528489,7.2046990000000015,104.59632
1170,mof_unit_pretest_1171,3901.2115590000003,2969.77152,0.0,0.0739,0.0585,H-OEt,4,11,15,acs,69.38344342,7.355204,192.94319
1171,mof_unit_pretest_1172,5735.3261950000015,3927.247872,956.05,0.23558,0.2072,NO2,10,56,56,etb,14.12656475,5.8034930000000005,118.85219
1172,mof_unit_pretest_1173,1975.947112,1836.12862,0.0,0.02068,0.0134,H-CN,4,14,22,acs,44.46359484,7.881083999999999,140.33923
1173,mof_unit_pretest_1174,3047.580474,2205.7564,0.0,0.0,0.0,Ph-OMe,9,13,25,sra,15.54828076,10.517676,257.1603
1174,mof_unit_pretest_1175,5524.494822,2974.29692,1249.59,0.21379,0.2391,Pr-NO2,4,7,7,acs,36.79978469,6.85762,146.83795
1175,mof_unit_pretest_1176,2267.274979,1087.7621199999999,2687.7,0.33011,0.4144,H-OH,2,16,23,pcu,19.77442275,5.512866000000002,80.95256
1176,mof_unit_pretest_1177,2070.0724760000007,1560.6078,0.0,0.11,0.0879,COOH-SO3H,9,11,13,sra,45.95117934,7.322832000000001,157.07413
1177,mof_unit_pretest_1178,2557.6745730000002,1427.950173,0.0,0.23508,0.2536,OH-F,12,9,12,bcu,20.82960975,5.679384,109.48865
1178,mof_unit_pretest_1179,4193.320839,2011.814216,1933.18,0.39039,0.49,Et-SO3H,10,43,54,etb,17.7529553,6.259151,92.22601
1179,mof_unit_pretest_1180,1747.123612,901.53932,1782.24,0.23459000000000002,0.2738,OPr-OEt,3,14,26,pcu,20.48678147,5.773726,114.847694
1180,mof_unit_pretest_1181,1655.036258,1531.251,0.0,0.12634,0.0822,COOH-Br,4,5,24,acs,30.82256327,7.579503999999999,120.5739
1181,mof_unit_pretest_1182,2903.072447,1140.14624,2831.43,0.38176,0.5854,OPr,2,13,27,pcu,13.78811043,5.0163150000000005,60.54776
1182,mof_unit_pretest_1183,5098.563365,2499.614186,2357.71,0.3123599999999999,0.3837,Et-F,12,4,11,bcu,15.47077013,5.186828,72.663376
1183,mof_unit_pretest_1184,1003.603761,659.42936,0.0,0.14757,0.1353,H-CN,2,10,25,pcu,21.42388644,5.8867650000000005,101.05942
1184,mof_unit_pretest_1185,704.705636,585.11492,0.0,0.0600299999999999,0.0435,NH2,3,10,24,pcu,16.71680542,7.387523,96.35993
1185,mof_unit_pretest_1186,1130.709615,753.2601099999998,909.8,0.16066,0.1452,OEt-F,3,4,11,pcu,34.52360594,6.508758,158.73212
1186,mof_unit_pretest_1187,1683.1251989999996,1496.36444,0.0,0.10171000000000001,0.0689,Br-COOH,4,4,5,acs,46.8686824,7.0874429999999995,120.31728
1187,mof_unit_pretest_1188,1588.732088,961.860806,0.0,0.11433,0.1137,OEt-F,2,24,25,pcu,29.65995034,8.171177,173.03069
1188,mof_unit_pretest_1189,3277.228928,1536.53756,1995.7,0.257,0.3301,Ph-OPr,2,16,28,pcu,19.62013601,5.638662999999998,93.67409
1189,mof_unit_pretest_1190,7116.556455,2147.53096,3699.01,0.51859,1.0349,Me,3,18,18,pcu,9.145921934,5.1247099999999985,56.59234
1190,mof_unit_pretest_1191,1234.736901,867.76076,590.05,0.10439000000000001,0.0895,HCO,2,9,19,pcu,38.33684018,7.990672999999999,202.60873
1191,mof_unit_pretest_1192,2054.538603,1047.2980400000001,2342.12,0.34744,0.4105,COOH-NO2,3,1,3,pcu,15.2584265,5.587823,82.21884
1192,mof_unit_pretest_1193,2259.771703000001,1667.8563800000004,268.51,0.09482,0.0774,NO2-Me,9,2,17,sra,55.30330738,8.261766999999999,195.08212
1193,mof_unit_pretest_1194,897.3595789999998,587.094323,1346.8,0.20584000000000002,0.1895,HCO-F,3,4,10,pcu,29.04218488,6.2033760000000004,132.3922
1194,mof_unit_pretest_1195,1345.351255,960.5485,722.71,0.1344,0.1134,NHMe-Cl,2,14,16,pcu,70.02247356,7.338298,179.14275
1195,mof_unit_pretest_1196,898.7852939999998,582.42332,1361.58,0.21073000000000003,0.1958,NO2,2,4,10,pcu,30.98706977,6.103112,133.53198
1196,mof_unit_pretest_1197,1281.065769,651.211,2443.28,0.30633,0.3629,Me,3,10,27,pcu,18.60114988,5.708494,86.05556
1197,mof_unit_pretest_1198,1683.974666,1542.453752,0.0,0.09957,0.0655,F-OH,4,4,5,acs,63.23685466,8.535609,139.3494
1198,mof_unit_pretest_1199,1481.813646,821.2013599999998,1843.59,0.29362,0.3191,NO2,3,12,18,pcu,14.32158082,5.28532,83.750534
1199,mof_unit_pretest_1200,3855.8568549999995,1723.59232,2738.7,0.34623000000000004,0.4664,OEt,2,13,13,pcu,12.025692999999999,5.343994,78.49591
1200,mof_unit_pretest_1201,3863.6844130000004,2004.12392,1617.5,0.2312,0.2684,Me-OEt,2,13,13,pcu,26.27340795,6.270192,113.74043
1201,mof_unit_pretest_1202,7151.679123999998,3044.0334399999997,2831.84,0.3769699999999999,0.5334,OEt-NO2,3,18,18,pcu,17.37076944,5.028302,88.64131
1202,mof_unit_pretest_1203,4378.394941,2113.10704,2447.75,0.35812,0.4469,OH-SO3H,9,18,27,sra,26.14088053,6.538443,101.43147
1203,mof_unit_pretest_1204,2226.829498,1251.88852,1603.57,0.23399999999999999,0.2507,COOH-NH2,2,16,25,pcu,20.66057834,6.172118,125.92813
1204,mof_unit_pretest_1205,2060.201946,1368.46536,0.0,0.1191599999999999,0.10800000000000001,CN,9,16,19,sra,57.73112584,7.902037,166.53429
1205,mof_unit_pretest_1206,1547.450278,1737.11035,0.0,0.11903,0.0639,I-OEt,2,16,22,pcu,35.69670694,7.1346630000000015,104.269516
1206,mof_unit_pretest_1207,5189.446782,2314.30084,2087.28,0.35788000000000003,0.4833,NHMe-Me,2,15,22,nbo,12.80179051,5.284123,85.18043
1207,mof_unit_pretest_1208,2003.0974399999998,1574.97668,524.75,0.1141,0.0874,NH2,4,4,4,acs,69.55563724,9.205128,217.7698
1208,mof_unit_pretest_1209,2498.781325,1026.5038,3426.34,0.36874,0.5405,CN-Me,3,11,28,pcu,10.00759006,4.628399,52.753918
1209,mof_unit_pretest_1210,2030.6403079999998,1016.00396,1805.53,0.23886,0.2875,OH-OPr,2,18,22,pcu,17.35060817,5.918788,121.39531
1210,mof_unit_pretest_1211,2034.0783399999998,849.42016,3105.25,0.3230699999999999,0.4659,OH-OPr,3,6,10,pcu,14.37964832,5.665593,76.454094
1211,mof_unit_pretest_1212,1525.0469369999996,911.1075199999999,1613.84,0.28321,0.2855,Cl-OH,3,4,18,pcu,20.976511,5.960334,114.410645
1212,mof_unit_pretest_1213,1667.902993,759.66292,2480.57,0.33047,0.43700000000000006,Me-OH,2,1,6,pcu,10.90656381,5.530532,81.835335
1213,mof_unit_pretest_1214,5355.485467,4191.16792,0.0,0.07449,0.0573,Cl-OPr,12,22,22,bcu,30.03363119,7.201503,202.58548
1214,mof_unit_pretest_1215,2435.690212,1452.78548,1903.15,0.33931,0.3426,Cl-OH,3,16,17,pcu,15.27987106,5.3519309999999995,73.95245
1215,mof_unit_pretest_1216,1226.161574,827.34172,912.39,0.1503799999999999,0.1342,NHMe-NO2,3,4,19,pcu,58.61357220000001,6.547949,158.09894
1216,mof_unit_pretest_1217,741.391847,467.01367999999997,1249.08,0.20335,0.1944,Me,3,5,12,pcu,20.52099975,5.57929,112.93024
1217,mof_unit_pretest_1218,2975.783323,2139.7906399999997,935.23,0.19197,0.1608,Br-HCO,9,13,25,sra,46.49361526,6.172655000000002,134.45328
1218,mof_unit_pretest_1219,4656.75802,1885.35848,3255.3,0.36446,0.5421,NH2-NHMe,9,3,18,sra,30.38886619,6.39706,84.03076
1219,mof_unit_pretest_1220,1679.4406780000004,1997.142,0.0,0.07015,0.0355,I-Ph,2,13,14,pcu,41.25326589,7.374064999999999,119.504395
1220,mof_unit_pretest_1221,2880.572144,1459.842792,2758.04,0.34808,0.4136,F-HCO,2,1,29,pcu,20.44591858,4.898702,65.32218
1221,mof_unit_pretest_1222,2449.051727,1280.11392,1691.95,0.25188,0.2902,Et-NO2,2,1,28,pcu,13.34255416,6.1023760000000005,121.7129
1222,mof_unit_pretest_1223,2381.7293440000008,1198.18188,1933.83,0.22683000000000003,0.2715,Ph-OH,2,13,25,pcu,31.46532518,6.996267,162.01833
1223,mof_unit_pretest_1224,1651.951509,735.6446,3274.66,0.35112,0.4748,Et,2,16,19,pcu,11.02288858,5.0378680000000005,61.920742
1224,mof_unit_pretest_1225,2459.814835,1539.85492,1208.74,0.2040799999999999,0.1963,COOH-Pr,3,24,28,pcu,19.94855866,5.978483,116.15656
1225,mof_unit_pretest_1226,3441.576584000001,3557.30584,636.49,0.16476,0.096,NH2-I,9,17,23,sra,79.23802498,6.382206,112.75598
1226,mof_unit_pretest_1227,1709.805441,841.40454,2481.8,0.28593,0.3499,NO2-CN,3,16,22,pcu,18.93367425,5.943672,99.04488
1227,mof_unit_pretest_1228,1652.690095,799.76984,2194.38,0.27769,0.3456,OEt-H,2,4,23,pcu,12.1081102,5.565358,95.29534
1228,mof_unit_pretest_1229,2567.9361,963.84328,3237.96,0.41962,0.6733,OMe,2,6,9,pcu,15.03859396,5.172917,58.552162
1229,mof_unit_pretest_1230,3767.142344,2486.83844,1265.43,0.21774000000000002,0.1986,Cl,4,17,17,acs,44.39988929,5.58534,97.67233
1230,mof_unit_pretest_1231,1657.002381,871.06744,2652.85,0.33523000000000003,0.384,Br,3,14,25,pcu,13.44327911,5.3914029999999995,73.149826
1231,mof_unit_pretest_1232,2793.928226,1496.1829,3045.3,0.34406,0.3869,I-OH,9,16,20,sra,30.46572658,6.292091,79.58472
1232,mof_unit_pretest_1233,2247.61122,1403.58894,1245.75,0.20984,0.2024,Ph-Br,9,1,17,sra,30.37066326,5.696978,81.16193
1233,mof_unit_pretest_1234,3076.986355,1063.7757199999999,3792.37,0.43335,0.7549,Pr-H,3,16,27,pcu,11.42251843,5.114023,54.656624
1234,mof_unit_pretest_1235,2822.014487,1480.811133,1666.05,0.25831,0.2965,F-OPr,9,2,13,sra,14.86154934,5.8753519999999995,88.1449
1235,mof_unit_pretest_1236,3293.306114,1622.40256,0.0,0.20904,0.2555,NH2-OPr,3,17,25,pcu,22.88230541,5.355096,118.52438
1236,mof_unit_pretest_1237,2406.740251,1500.90312,990.89,0.13602,0.1314,OEt,9,16,16,sra,83.8245606,8.304893,206.44928
1237,mof_unit_pretest_1238,1991.767135,923.8838,2645.64,0.2933699999999999,0.3809,NHMe,2,1,27,pcu,13.11491325,5.907691000000002,94.76148
1238,mof_unit_pretest_1239,10354.068490000001,3562.38908,3727.34,0.49713,0.8701,OH,4,28,28,acs,10.11692237,4.7056,87.2087
1239,mof_unit_pretest_1240,1255.4086810000001,783.4928,734.92,0.11944,0.1152,Pr-Ph,3,12,19,pcu,26.93204993,6.607375,176.15732
1240,mof_unit_pretest_1241,1143.276165,729.18552,1335.11,0.21261,0.2007,COOH-OMe,3,4,11,pcu,21.84274214,6.301538,137.93568
1241,mof_unit_pretest_1242,6092.578349,2101.5924,4033.1,0.4401199999999999,0.7684,OH,4,3,7,acs,10.92741039,5.7095660000000015,75.13624
1242,mof_unit_pretest_1243,5274.94024,3498.64,1402.67,0.22685,0.20600000000000002,Br-OPr,12,1,11,bcu,21.31474618,5.718242,103.182846
1243,mof_unit_pretest_1244,1111.3223039999998,691.531213,1350.91,0.22618000000000002,0.2189,F,2,4,22,pcu,16.89752196,5.6405970000000005,114.38949
1244,mof_unit_pretest_1245,2036.947932,753.42376,3789.4,0.35696,0.5812,Et,3,6,10,pcu,7.722723254,4.78303,49.691223
1245,mof_unit_pretest_1246,2017.010486,1010.91474,1911.62,0.29703,0.3569,NHMe-OH,2,4,27,pcu,11.56602744,5.953375,114.962135
1246,mof_unit_pretest_1247,4310.659044,3154.186384,0.0,0.20098,0.1654,F-NO2,1,9,24,pcu,21.71363767,6.185894,151.19067
1247,mof_unit_pretest_1248,2276.751026000001,1350.54432,1243.57,0.19871,0.2017,NHMe,3,4,4,pcu,24.46772626,5.826245,111.40126
1248,mof_unit_pretest_1249,1637.961116,1054.40984,1064.28,0.19289,0.1805,Ph,9,4,11,sra,23.77656149,5.946279,96.459335
1249,mof_unit_pretest_1250,1196.207795,1215.34896,0.0,0.030430000000000002,0.018000000000000002,COOH-OH,3,14,22,pcu,119.1939755,9.264966000000001,125.52629
1250,mof_unit_pretest_1251,1043.181258,537.078703,2231.64,0.28938,0.3385,H-F,3,10,23,pcu,13.28401721,5.053166,67.63275
1251,mof_unit_pretest_1252,1222.678125,727.5466,1671.26,0.2497,0.2527,NH2-OH,2,4,19,pcu,28.74879606,5.534006,100.423485
1252,mof_unit_pretest_1253,2256.154204,907.8230800000001,3179.08,0.38793,0.5806,OMe,2,2,15,pcu,11.16635436,5.407115,66.63839
1253,mof_unit_pretest_1254,2061.114868,1009.61086,2349.15,0.31484,0.3871,Me,12,1,10,bcu,15.241537099999999,5.545349,62.317917
1254,mof_unit_pretest_1255,1147.862941,1027.30026,0.0,0.0718299999999999,0.0483,COOH-OH,3,4,22,pcu,79.62071639,9.541058999999999,139.18872
1255,mof_unit_pretest_1256,3504.161087,1455.6538,3288.04,0.38499,0.5581,NO2,9,6,18,sra,30.79103708,6.349641,83.55661
1256,mof_unit_pretest_1257,1346.749505,876.7039800000001,1063.74,0.1937299999999999,0.1792,Cl-OEt,3,4,13,pcu,13.97611033,5.614764,113.51401
1257,mof_unit_pretest_1258,2219.58005,1100.13688,1813.67,0.2828699999999999,0.3437,H-NHMe,2,17,24,pcu,9.874538687000001,5.5268760000000015,96.60038
1258,mof_unit_pretest_1259,1259.6321779999996,994.8705199999999,1055.36,0.21788000000000002,0.1661,SO3H-NO2,1,10,10,pcu,39.45691617,6.480365,130.30695
1259,mof_unit_pretest_1260,2476.5470179999998,1335.67764,2133.11,0.29929,0.3342,HCO-H,3,22,28,pcu,17.71781251,4.970328,66.76391
1260,mof_unit_pretest_1261,3914.4195130000003,2821.26688,777.19,0.15875,0.1326,OH-COOH,4,11,14,acs,55.49518927,7.198447,176.13028
1261,mof_unit_pretest_1262,2875.878706,1117.918626,3360.47,0.42672,0.6611,F-OMe,2,4,29,pcu,7.282439649,4.446772,47.48427
1262,mof_unit_pretest_1263,1795.913102,1141.6327199999996,239.76,0.1154099999999999,0.1093,NHMe-OH,3,10,29,pcu,76.28660719,7.887272999999999,178.61345
1263,mof_unit_pretest_1264,1126.853755,663.54064,1513.35,0.25279,0.2585,CN,2,4,4,pcu,13.47395313,5.775052,119.42274
1264,mof_unit_pretest_1265,1643.9858980000001,1313.9306800000004,0.0,0.0,0.0,SO3H-Me,3,24,25,pcu,53.04908132,7.6210710000000015,151.63226
1265,mof_unit_pretest_1266,1390.189378,771.0631599999998,2504.33,0.31061,0.3373,H-NO2,3,5,27,pcu,12.31135125,4.710915,54.581585
1266,mof_unit_pretest_1267,1661.9020890000004,941.79316,1683.1,0.22448,0.2386,OPr-COOH,2,4,6,pcu,20.743431100000002,5.565081,106.90054
1267,mof_unit_pretest_1268,5440.147495,1929.36932,4251.02,0.42323,0.7187,,4,7,7,acs,19.96422958,5.725473,75.52747
1268,mof_unit_pretest_1269,1145.381161,853.319493,663.83,0.11524000000000001,0.0932,F-NH2,3,1,9,pcu,17.16192468,6.321801,138.79105
1269,mof_unit_pretest_1270,6310.652657,3855.1248,1648.31,0.3145199999999999,0.3101,COOH-Br,2,17,17,pcu,17.88740606,5.504599,80.03795
1270,mof_unit_pretest_1271,3003.118178,1032.0479599999999,3679.15,0.43627,0.7645,OPr,2,18,23,pcu,10.73814179,5.464755,61.33154
1271,mof_unit_pretest_1272,1613.7674949999996,993.8725599999999,1178.33,0.1605,0.1569,NO2-OPr,2,9,13,pcu,47.24682939,6.0558489999999985,140.73859
1272,mof_unit_pretest_1273,2326.9515539999998,867.8172400000002,3340.79,0.40655,0.6565,NHMe,2,8,10,pcu,7.1350811489999995,5.320691,60.52362
1273,mof_unit_pretest_1274,4333.465472,2175.41258,2178.88,0.3140199999999999,0.3767,H-HCO,4,17,25,acs,29.94789453,5.7981099999999985,91.61875
1274,mof_unit_pretest_1275,1084.213452,841.2705199999998,0.0,0.09772,0.0758,HCO,3,24,24,pcu,22.79130321,6.868448,110.51199
1275,mof_unit_pretest_1276,1106.702166,825.3820400000002,0.0,0.0952799999999999,0.0769,Cl,2,1,9,pcu,25.91945578,7.042062,120.78461
1276,mof_unit_pretest_1277,2163.152857,1788.4865559999996,559.24,0.11127000000000001,0.081,NH2-HCO,10,44,47,etb,27.37075173,6.6123270000000005,142.466
1277,mof_unit_pretest_1278,5799.263481,1520.1924800000004,5096.58,0.58258,1.3384,,12,17,26,bcu,8.644794914,4.6992519999999995,51.487648
1278,mof_unit_pretest_1279,1551.057473,885.7349960000001,1621.09,0.2399599999999999,0.253,F-Et,2,4,17,pcu,14.50839107,5.5785540000000005,109.67997
1279,mof_unit_pretest_1280,1590.7280210000001,883.4394599999998,1603.87,0.25559,0.2771,COOH-Ph,3,14,17,pcu,25.84148004,5.947051,124.01971
1280,mof_unit_pretest_1281,1083.64141,1022.0228800000001,0.0,0.05869,0.0375,Cl-NH2,2,12,15,pcu,80.10087977,7.3722210000000015,98.03377
1281,mof_unit_pretest_1282,1219.8118650000001,1113.83224,0.0,0.06308,0.0416,Ph-Cl,3,12,14,pcu,61.05328839,8.03732,115.33803
1282,mof_unit_pretest_1283,2395.842826,942.3474199999999,3170.47,0.4553,0.6971,Br,3,16,17,pcu,12.19099023,4.766908,49.544735
1283,mof_unit_pretest_1284,1941.9185510000002,1937.666456,212.68,0.057210000000000004,0.0345,OH-SO3H,10,46,56,etb,68.14449484,8.193581,130.89842
1284,mof_unit_pretest_1285,1550.510535,875.6984,1631.87,0.27395,0.2921,H-NO2,2,14,18,pcu,24.43139937,5.778214,117.28306
